City,Date,Time,Anomaly_Upload_Download_Ratio,Consistency_External_Connections,DNS_Response_Time,Change_Traffic_Type,Latency_Variability,Response_Service_Disruptions,Changes_Network_Topology,Throttling_Traffic_Management,End_Point_Issues,Network_Jitter,Historical_Data_Analysis,Server_Response_Time,Correlation_Third_Party_Services,Frequent_IP_Address_Changes,Unplanned_Maintenance,Comparative_Subnet_Performance,Connection_Drops_Handovers
Tabriz,9/20/2023,2:50:00 AM,0.96,80,149,65,42,7,0,77,98,44.08,35,293,83,0,0,41,11
Tabriz,9/20/2023,3:00:00 AM,0.79,100,102,73,23,44,1,87,15,47.04,82,198,58,0,1,70,93
Tabriz,9/20/2023,3:10:00 AM,1.35,83,108,75,24,62,0,13,32,36.94,0,53,5,1,0,82,11
Tabriz,9/20/2023,3:20:00 AM,1.25,76,27,83,15,8,0,62,28,33.15,4,52,76,1,1,68,22
Tabriz,9/20/2023,3:30:00 AM,1.36,33,39,18,16,26,1,23,92,34.58,96,82,87,0,1,87,41
Tabriz,9/20/2023,3:40:00 AM,1.26,87,73,4,3,38,1,32,94,27.98,18,88,77,0,1,76,99
Tabriz,9/20/2023,3:50:00 AM,1.39,86,25,87,16,54,1,91,3,11.81,74,189,76,1,1,37,42
Tabriz,9/20/2023,4:00:00 AM,0.87,40,181,29,23,74,1,87,37,10.58,25,59,75,0,0,11,85
Tabriz,9/20/2023,4:10:00 AM,0.99,9,42,94,49,66,0,11,53,41.52,45,271,26,0,0,73,56
Tabriz,9/20/2023,4:20:00 AM,1.23,92,11,49,44,19,1,32,19,46.12,3,91,92,1,0,64,81
Tabriz,9/20/2023,4:30:00 AM,0.6,17,198,92,47,0,1,43,8,31.07,14,157,34,0,0,86,82
Tabriz,9/20/2023,4:40:00 AM,1.2,27,114,72,17,41,1,54,96,31.22,27,189,27,1,1,90,40
Tabriz,9/20/2023,4:50:00 AM,0.74,42,124,56,34,12,0,94,39,33.83,100,293,5,1,1,11,75
Tabriz,9/20/2023,5:00:00 AM,1.13,57,181,21,13,9,0,94,84,16.21,93,109,42,1,0,15,58
Tabriz,9/20/2023,5:10:00 AM,0.59,25,109,96,24,28,0,40,77,16.64,44,299,57,0,1,69,82
Tabriz,9/20/2023,5:20:00 AM,0.9,69,152,55,38,71,1,12,77,16.55,4,10,12,1,0,58,29
Tabriz,9/20/2023,5:30:00 AM,1.32,100,100,21,4,98,1,23,65,16.27,90,264,7,0,1,23,94
Tabriz,9/20/2023,5:40:00 AM,0.95,69,63,70,48,38,0,31,69,8.7,61,201,19,0,1,29,2
Tabriz,9/20/2023,5:50:00 AM,1.25,93,96,15,12,100,1,2,30,22.65,66,110,29,0,0,72,1
Tabriz,9/20/2023,6:00:00 AM,1.24,79,22,82,39,9,0,53,18,46.75,51,149,33,1,0,4,25
Tabriz,9/20/2023,6:10:00 AM,0.73,23,109,47,36,83,1,92,68,1.03,13,144,43,0,0,16,64
Tabriz,9/20/2023,6:20:00 AM,0.69,37,171,35,36,29,1,50,67,23.89,8,218,23,1,0,71,40
Tabriz,9/20/2023,6:30:00 AM,1.45,40,117,59,41,24,0,61,36,30.7,92,282,98,1,1,17,19
Tabriz,9/20/2023,6:40:00 AM,0.75,23,179,22,48,92,1,49,47,45.96,39,201,23,0,1,97,61
Tabriz,9/20/2023,6:50:00 AM,0.52,60,126,86,19,56,1,90,42,30.66,79,195,19,1,1,1,73
Tabriz,9/20/2023,7:00:00 AM,0.88,58,22,50,39,93,0,50,81,5.35,88,190,54,1,0,21,82
Tabriz,9/20/2023,7:10:00 AM,0.79,30,146,18,36,81,0,47,43,19.64,3,17,98,1,1,19,7
Tabriz,9/20/2023,7:20:00 AM,1.04,2,197,27,5,42,0,66,60,21.05,73,21,43,1,0,33,13
Tabriz,9/20/2023,7:30:00 AM,0.56,62,192,42,11,54,0,28,22,2.07,27,53,35,0,0,45,30
Tabriz,9/20/2023,7:40:00 AM,1.38,58,76,49,41,20,1,23,16,20.65,89,239,4,0,1,30,85
Tabriz,9/20/2023,7:50:00 AM,1.11,91,129,50,20,83,0,2,71,43.77,75,30,36,1,0,92,95
Tabriz,9/20/2023,8:00:00 AM,1.15,86,43,86,44,100,1,11,51,31.98,41,106,81,0,0,72,3
Tabriz,9/20/2023,8:10:00 AM,0.63,46,129,89,34,92,1,36,22,32.58,41,275,88,1,0,99,76
Tabriz,9/20/2023,8:20:00 AM,0.85,67,146,11,39,52,1,83,57,12.5,42,206,80,1,0,91,59
Tabriz,9/20/2023,8:30:00 AM,1.07,68,72,22,22,83,0,54,79,27.41,74,22,46,1,1,35,100
Tabriz,9/20/2023,8:40:00 AM,0.75,86,179,45,47,73,1,25,12,46.91,11,290,42,1,0,28,84
Tabriz,9/20/2023,8:50:00 AM,1.19,63,137,81,9,94,0,31,68,18.99,34,238,66,0,1,49,34
Tabriz,9/20/2023,9:00:00 AM,1.16,86,28,65,28,57,1,62,31,5.74,65,22,7,1,1,49,4
Tabriz,9/20/2023,9:10:00 AM,0.65,39,59,45,2,19,0,68,90,25.95,14,90,17,1,1,56,14
Tabriz,9/20/2023,9:20:00 AM,0.7,78,135,47,11,100,0,72,12,0.92,52,269,31,1,0,58,36
Tabriz,9/20/2023,9:30:00 AM,1.06,6,141,36,17,21,0,88,22,39.67,48,201,24,0,1,50,12
Tabriz,9/20/2023,9:40:00 AM,0.97,83,80,15,36,84,1,20,8,38.9,8,246,28,0,1,72,7
Tabriz,9/20/2023,9:50:00 AM,0.87,59,42,36,43,88,0,52,77,34.91,11,256,50,1,0,15,65
Tabriz,9/20/2023,10:00:00 AM,1.26,47,198,96,49,77,1,69,35,13.23,89,83,75,0,0,65,50
Tabriz,9/20/2023,10:10:00 AM,0.95,97,55,61,34,98,0,15,40,43.38,26,291,88,1,1,37,34
Tabriz,9/20/2023,10:20:00 AM,0.82,91,197,67,37,81,0,92,20,35.05,58,289,98,0,1,39,59
Tabriz,9/20/2023,10:30:00 AM,1.44,35,174,3,11,35,1,68,56,14.22,87,147,81,1,0,9,100
Tabriz,9/20/2023,10:40:00 AM,0.83,16,189,80,7,79,1,31,20,30.69,80,86,24,1,0,20,20
Tabriz,9/20/2023,10:50:00 AM,0.66,97,124,5,46,63,0,73,2,48.67,44,42,88,0,1,13,0
Tabriz,9/20/2023,11:00:00 AM,1.1,26,73,87,31,51,0,71,13,8.06,72,293,88,1,1,17,18
Tabriz,9/20/2023,11:10:00 AM,1.32,26,18,87,22,4,1,28,24,17.22,30,188,21,1,1,83,90
Tabriz,9/20/2023,11:20:00 AM,1,16,137,37,47,9,1,55,86,6.13,72,176,50,1,0,14,19
Tabriz,9/20/2023,11:30:00 AM,1.43,54,110,13,44,50,1,2,58,38.34,62,230,52,1,1,42,17
Tabriz,9/20/2023,11:40:00 AM,0.65,71,155,71,16,0,1,66,68,16.82,20,88,65,0,0,57,78
Tabriz,9/20/2023,11:50:00 AM,1.05,43,91,24,38,31,1,19,61,14.36,92,127,29,0,0,5,39
Tabriz,9/20/2023,12:00:00 PM,1.44,5,18,27,49,64,0,90,34,27.85,53,18,70,0,0,8,69
Tabriz,9/20/2023,12:10:00 PM,0.65,36,167,85,12,32,0,0,98,26.69,50,199,32,0,1,39,85
Tabriz,9/20/2023,12:20:00 PM,0.99,7,143,97,9,44,1,90,41,4.47,99,37,46,0,0,14,67
Tabriz,9/20/2023,12:30:00 PM,0.79,69,68,76,5,31,1,30,100,4.88,99,70,75,1,1,22,86
Tabriz,9/20/2023,12:40:00 PM,1.46,6,127,78,50,60,1,85,27,37.8,11,220,42,1,0,33,68
Tabriz,9/20/2023,12:50:00 PM,1.28,54,166,55,20,70,0,98,4,44.06,20,252,67,1,1,87,90
Tabriz,9/20/2023,1:00:00 PM,1.32,36,161,51,19,2,1,38,27,3.58,10,197,95,1,1,54,10
Tabriz,9/20/2023,1:10:00 PM,1.15,8,35,70,26,10,0,23,25,14.01,35,130,78,0,1,52,12
Tabriz,9/20/2023,1:20:00 PM,0.88,67,35,9,29,52,0,19,10,23.98,79,132,41,0,0,10,71
Tabriz,9/20/2023,1:30:00 PM,1.44,37,66,66,41,69,1,62,93,41.64,75,274,25,1,0,11,52
Tabriz,9/20/2023,1:40:00 PM,1.4,77,18,19,5,68,1,95,73,30.16,6,100,25,0,0,30,19
Tabriz,9/20/2023,1:50:00 PM,1.39,30,28,83,11,19,1,72,12,9.05,65,292,37,1,1,41,2
Tabriz,9/20/2023,2:00:00 PM,1.14,93,32,1,3,47,1,78,84,16.96,74,107,38,1,1,16,66
Tabriz,9/20/2023,2:10:00 PM,1.24,85,107,67,14,9,0,17,94,28.99,73,45,2,0,1,36,92
Tabriz,9/20/2023,2:20:00 PM,0.83,50,12,98,49,13,1,87,23,5.3,59,267,76,0,1,63,26
Tabriz,9/20/2023,2:30:00 PM,1.31,100,22,49,8,23,1,76,27,30.74,88,138,43,0,0,41,48
Tabriz,9/20/2023,2:40:00 PM,1.5,38,180,12,13,23,0,76,17,47.18,86,26,6,0,1,10,63
Tabriz,9/20/2023,2:50:00 PM,0.73,72,39,33,47,72,1,12,55,38.9,36,45,91,1,1,73,2
Tabriz,9/20/2023,3:00:00 PM,1.35,13,168,84,28,15,0,46,16,14.84,88,283,90,0,0,1,9
Tabriz,9/20/2023,3:10:00 PM,0.54,42,143,10,28,31,0,53,41,34.51,79,293,29,0,0,48,85
Tabriz,9/20/2023,3:20:00 PM,0.96,80,149,65,42,7,0,77,98,44.08,35,293,83,0,0,41,11
Tabriz,9/20/2023,3:30:00 PM,0.79,100,102,73,23,44,1,87,15,47.04,82,198,58,0,1,70,93
Tabriz,9/20/2023,3:40:00 PM,1.35,83,108,75,24,62,0,13,32,36.94,0,53,5,1,0,82,11
Tabriz,9/20/2023,3:50:00 PM,1.25,76,27,83,15,8,0,62,28,33.15,4,52,76,1,1,68,22
Tabriz,9/20/2023,4:00:00 PM,1.36,33,39,18,16,26,1,23,92,34.58,96,82,87,0,1,87,41
Tabriz,9/20/2023,4:10:00 PM,1.26,87,73,4,3,38,1,32,94,27.98,18,88,77,0,1,76,99
Tabriz,9/20/2023,4:20:00 PM,1.39,86,25,87,16,54,1,91,3,11.81,74,189,76,1,1,37,42
Tabriz,9/20/2023,4:30:00 PM,0.87,40,181,29,23,74,1,87,37,10.58,25,59,75,0,0,11,85
Tabriz,9/20/2023,4:40:00 PM,0.99,9,42,94,49,66,0,11,53,41.52,45,271,26,0,0,73,56
Tabriz,9/20/2023,4:50:00 PM,1.23,92,11,49,44,19,1,32,19,46.12,3,91,92,1,0,64,81
Tabriz,9/20/2023,5:00:00 PM,0.6,17,198,92,47,0,1,43,8,31.07,14,157,34,0,0,86,82
Tabriz,9/20/2023,5:10:00 PM,1.2,27,114,72,17,41,1,54,96,31.22,27,189,27,1,1,90,40
Tabriz,9/20/2023,5:20:00 PM,0.74,42,124,56,34,12,0,94,39,33.83,100,293,5,1,1,11,75
Tabriz,9/20/2023,5:30:00 PM,1.13,57,181,21,13,9,0,94,84,16.21,93,109,42,1,0,15,58
Tabriz,9/20/2023,5:40:00 PM,0.59,25,109,96,24,28,0,40,77,16.64,44,299,57,0,1,69,82
Tabriz,9/20/2023,5:50:00 PM,0.9,69,152,55,38,71,1,12,77,16.55,4,10,12,1,0,58,29
Tabriz,9/20/2023,6:00:00 PM,1.32,100,100,21,4,98,1,23,65,16.27,90,264,7,0,1,23,94
Tabriz,9/20/2023,6:10:00 PM,0.95,69,63,70,48,38,0,31,69,8.7,61,201,19,0,1,29,2
Tabriz,9/20/2023,6:20:00 PM,1.25,93,96,15,12,100,1,2,30,22.65,66,110,29,0,0,72,1
Tabriz,9/20/2023,6:30:00 PM,1.24,79,22,82,39,9,0,53,18,46.75,51,149,33,1,0,4,25
Tabriz,9/20/2023,6:40:00 PM,0.73,23,109,47,36,83,1,92,68,1.03,13,144,43,0,0,16,64
Tabriz,9/20/2023,6:50:00 PM,0.69,37,171,35,36,29,1,50,67,23.89,8,218,23,1,0,71,40
Tabriz,9/20/2023,7:00:00 PM,1.06,6,141,36,17,21,0,88,22,39.67,48,201,24,0,1,50,12
Tabriz,9/20/2023,7:10:00 PM,0.97,83,80,15,36,84,1,20,8,38.9,8,246,28,0,1,72,7
Tabriz,9/20/2023,7:20:00 PM,0.87,59,42,36,43,88,0,52,77,34.91,11,256,50,1,0,15,65
Tabriz,9/20/2023,7:30:00 PM,1.26,47,198,96,49,77,1,69,35,13.23,89,83,75,0,0,65,50
Tabriz,9/20/2023,7:40:00 PM,0.95,97,55,61,34,98,0,15,40,43.38,26,291,88,1,1,37,34
Tabriz,9/20/2023,7:50:00 PM,0.82,91,197,67,37,81,0,92,20,35.05,58,289,98,0,1,39,59
Tabriz,9/20/2023,8:00:00 PM,1.44,35,174,3,11,35,1,68,56,14.22,87,147,81,1,0,9,100
Tabriz,9/20/2023,8:10:00 PM,0.83,16,189,80,7,79,1,31,20,30.69,80,86,24,1,0,20,20
Tabriz,9/20/2023,8:20:00 PM,0.66,97,124,5,46,63,0,73,2,48.67,44,42,88,0,1,13,0
Tabriz,9/20/2023,8:30:00 PM,1.1,26,73,87,31,51,0,71,13,8.06,72,293,88,1,1,17,18
Tabriz,9/20/2023,8:40:00 PM,1.32,26,18,87,22,4,1,28,24,17.22,30,188,21,1,1,83,90
Tabriz,9/20/2023,8:50:00 PM,1,16,137,37,47,9,1,55,86,6.13,72,176,50,1,0,14,19
Tabriz,9/20/2023,9:00:00 PM,1.43,54,110,13,44,50,1,2,58,38.34,62,230,52,1,1,42,17
Tabriz,9/20/2023,9:10:00 PM,0.65,71,155,71,16,0,1,66,68,16.82,20,88,65,0,0,57,78
Tabriz,9/20/2023,9:20:00 PM,1.05,43,91,24,38,31,1,19,61,14.36,92,127,29,0,0,5,39
Tabriz,9/20/2023,9:30:00 PM,1.44,5,18,27,49,64,0,90,34,27.85,53,18,70,0,0,8,69
Tabriz,9/20/2023,9:40:00 PM,0.65,36,167,85,12,32,0,0,98,26.69,50,199,32,0,1,39,85
Tabriz,9/20/2023,9:50:00 PM,0.99,7,143,97,9,44,1,90,41,4.47,99,37,46,0,0,14,67
Tabriz,9/20/2023,10:00:00 PM,0.79,69,68,76,5,31,1,30,100,4.88,99,70,75,1,1,22,86
Tabriz,9/20/2023,10:10:00 PM,1.46,6,127,78,50,60,1,85,27,37.8,11,220,42,1,0,33,68
Tabriz,9/20/2023,10:20:00 PM,1.28,54,166,55,20,70,0,98,4,44.06,20,252,67,1,1,87,90
Tabriz,9/20/2023,10:30:00 PM,1.32,36,161,51,19,2,1,38,27,3.58,10,197,95,1,1,54,10
Tabriz,9/20/2023,10:40:00 PM,1.15,8,35,70,26,10,0,23,25,14.01,35,130,78,0,1,52,12
Tabriz,9/20/2023,10:50:00 PM,0.88,67,35,9,29,52,0,19,10,23.98,79,132,41,0,0,10,71
Tabriz,9/20/2023,11:00:00 PM,1.44,37,66,66,41,69,1,62,93,41.64,75,274,25,1,0,11,52
Tabriz,9/20/2023,11:10:00 PM,1.4,77,18,19,5,68,1,95,73,30.16,6,100,25,0,0,30,19
Tabriz,9/20/2023,11:20:00 PM,1.39,30,28,83,11,19,1,72,12,9.05,65,292,37,1,1,41,2
Tabriz,9/20/2023,11:30:00 PM,1.14,93,32,1,3,47,1,78,84,16.96,74,107,38,1,1,16,66
Tabriz,9/20/2023,11:40:00 PM,1.24,85,107,67,14,9,0,17,94,28.99,73,45,2,0,1,36,92
Tabriz,9/20/2023,11:50:00 PM,0.83,50,12,98,49,13,1,87,23,5.3,59,267,76,0,1,63,26
Tabriz,9/21/2023,12:00:00 AM,1.31,100,22,49,8,23,1,76,27,30.74,88,138,43,0,0,41,48
Tabriz,9/21/2023,12:10:00 AM,1.5,38,180,12,13,23,0,76,17,47.18,86,26,6,0,1,10,63
Tabriz,9/21/2023,12:20:00 AM,0.73,72,39,33,47,72,1,12,55,38.9,36,45,91,1,1,73,2
Tabriz,9/21/2023,12:30:00 AM,1.35,13,168,84,28,15,0,46,16,14.84,88,283,90,0,0,1,9
Tabriz,9/21/2023,12:40:00 AM,0.54,42,143,10,28,31,0,53,41,34.51,79,293,29,0,0,48,85
Tabriz,9/21/2023,12:50:00 AM,0.96,80,149,65,42,7,0,77,98,44.08,35,293,83,0,0,41,11
Tabriz,9/21/2023,1:00:00 AM,0.79,100,102,73,23,44,1,87,15,47.04,82,198,58,0,1,70,93
Tabriz,9/21/2023,1:10:00 AM,1.35,83,108,75,24,62,0,13,32,36.94,0,53,5,1,0,82,11
Tabriz,9/21/2023,1:20:00 AM,1.25,76,27,83,15,8,0,62,28,33.15,4,52,76,1,1,68,22
Tabriz,9/21/2023,1:30:00 AM,1.36,33,39,18,16,26,1,23,92,34.58,96,82,87,0,1,87,41
Tabriz,9/21/2023,1:40:00 AM,1.26,87,73,4,3,38,1,32,94,27.98,18,88,77,0,1,76,99
Tabriz,9/21/2023,1:50:00 AM,1.39,86,25,87,16,54,1,91,3,11.81,74,189,76,1,1,37,42
Tabriz,9/21/2023,2:00:00 AM,0.87,40,181,29,23,74,1,87,37,10.58,25,59,75,0,0,11,85
Tabriz,9/21/2023,2:10:00 AM,0.99,9,42,94,49,66,0,11,53,41.52,45,271,26,0,0,73,56
Tabriz,9/21/2023,2:20:00 AM,1.23,92,11,49,44,19,1,32,19,46.12,3,91,92,1,0,64,81
Tabriz,9/21/2023,2:30:00 AM,0.6,17,198,92,47,0,1,43,8,31.07,14,157,34,0,0,86,82
Tabriz,9/21/2023,2:40:00 AM,1.2,27,114,72,17,41,1,54,96,31.22,27,189,27,1,1,90,40
Tabriz,9/21/2023,2:50:00 AM,0.74,42,124,56,34,12,0,94,39,33.83,100,293,5,1,1,11,75
Tabriz,9/21/2023,3:00:00 AM,1.13,57,181,21,13,9,0,94,84,16.21,93,109,42,1,0,15,58
Tabriz,9/21/2023,3:10:00 AM,0.59,25,109,96,24,28,0,40,77,16.64,44,299,57,0,1,69,82
Tabriz,9/21/2023,3:20:00 AM,0.9,69,152,55,38,71,1,12,77,16.55,4,10,12,1,0,58,29
Tabriz,9/21/2023,3:30:00 AM,1.32,100,100,21,4,98,1,23,65,16.27,90,264,7,0,1,23,94
Tabriz,9/21/2023,3:40:00 AM,0.95,69,63,70,48,38,0,31,69,8.7,61,201,19,0,1,29,2
Tabriz,9/21/2023,3:50:00 AM,1.25,93,96,15,12,100,1,2,30,22.65,66,110,29,0,0,72,1
Tabriz,9/21/2023,4:00:00 AM,1.24,79,22,82,39,9,0,53,18,46.75,51,149,33,1,0,4,25
Tabriz,9/21/2023,4:10:00 AM,0.73,23,109,47,36,83,1,92,68,1.03,13,144,43,0,0,16,64
Tabriz,9/21/2023,4:20:00 AM,0.69,37,171,35,36,29,1,50,67,23.89,8,218,23,1,0,71,40
Tabriz,9/21/2023,4:30:00 AM,1.45,40,117,59,41,24,0,61,36,30.7,92,282,98,1,1,17,19
Tabriz,9/21/2023,4:40:00 AM,0.75,23,179,22,48,92,1,49,47,45.96,39,201,23,0,1,97,61
Tabriz,9/21/2023,4:50:00 AM,0.52,60,126,86,19,56,1,90,42,30.66,79,195,19,1,1,1,73
Tabriz,9/21/2023,5:00:00 AM,0.88,58,22,50,39,93,0,50,81,5.35,88,190,54,1,0,21,82
Tabriz,9/21/2023,5:10:00 AM,0.79,30,146,18,36,81,0,47,43,19.64,3,17,98,1,1,19,7
Tabriz,9/21/2023,5:20:00 AM,1.04,2,197,27,5,42,0,66,60,21.05,73,21,43,1,0,33,13
Tabriz,9/21/2023,5:30:00 AM,0.56,62,192,42,11,54,0,28,22,2.07,27,53,35,0,0,45,30
Tabriz,9/21/2023,5:40:00 AM,1.38,58,76,49,41,20,1,23,16,20.65,89,239,4,0,1,30,85
Tabriz,9/21/2023,5:50:00 AM,1.11,91,129,50,20,83,0,2,71,43.77,75,30,36,1,0,92,95
Tabriz,9/21/2023,6:00:00 AM,1.15,86,43,86,44,100,1,11,51,31.98,41,106,81,0,0,72,3
Tabriz,9/21/2023,6:10:00 AM,0.63,46,129,89,34,92,1,36,22,32.58,41,275,88,1,0,99,76
Tabriz,9/21/2023,6:20:00 AM,0.85,67,146,11,39,52,1,83,57,12.5,42,206,80,1,0,91,59
Tabriz,9/21/2023,6:30:00 AM,1.07,68,72,22,22,83,0,54,79,27.41,74,22,46,1,1,35,100
Tabriz,9/21/2023,6:40:00 AM,0.75,86,179,45,47,73,1,25,12,46.91,11,290,42,1,0,28,84
Tabriz,9/21/2023,6:50:00 AM,1.19,63,137,81,9,94,0,31,68,18.99,34,238,66,0,1,49,34
Tabriz,9/21/2023,7:00:00 AM,1.16,86,28,65,28,57,1,62,31,5.74,65,22,7,1,1,49,4
Tabriz,9/21/2023,7:10:00 AM,0.65,39,59,45,2,19,0,68,90,25.95,14,90,17,1,1,56,14
Tabriz,9/21/2023,7:20:00 AM,0.7,78,135,47,11,100,0,72,12,0.92,52,269,31,1,0,58,36
Tabriz,9/21/2023,7:30:00 AM,0.73,100,153,61,29,55,1,41,4,24.45,38,115,3,1,1,46,52
Tabriz,9/21/2023,7:40:00 AM,1.17,4,45,75,30,32,1,90,49,47.03,19,154,0,0,0,17,68
Tabriz,9/21/2023,7:50:00 AM,0.82,66,109,71,48,92,0,72,7,40.51,0,27,58,0,1,7,34
Tabriz,9/21/2023,8:00:00 AM,0.96,56,38,84,47,14,1,41,35,49.66,6,185,10,1,1,28,40
Tabriz,9/21/2023,8:10:00 AM,1.34,18,49,4,9,37,0,92,50,43.77,43,82,22,0,1,97,80
Tabriz,9/21/2023,8:20:00 AM,1.37,57,142,71,26,56,0,7,47,7.75,72,74,16,1,1,11,87
Tabriz,9/21/2023,8:30:00 AM,0.78,64,116,76,30,15,1,1,5,44.9,53,42,3,0,0,92,39
Tabriz,9/21/2023,8:40:00 AM,0.77,77,66,21,21,24,1,18,38,27.27,16,253,78,1,1,80,57
Tabriz,9/21/2023,8:50:00 AM,0.93,36,188,3,41,39,1,29,84,22.84,23,144,75,1,0,33,2
Tabriz,9/21/2023,9:00:00 AM,0.54,6,156,80,17,60,1,59,89,4.62,21,16,51,1,1,74,97
Tabriz,9/21/2023,9:10:00 AM,0.83,25,192,30,13,14,1,64,46,8.74,68,22,35,1,0,0,0
Tabriz,9/21/2023,9:20:00 AM,0.69,29,92,48,26,48,0,52,94,38.69,50,297,67,0,1,49,28
Tabriz,9/21/2023,9:30:00 AM,0.88,60,36,68,40,52,1,2,78,15.58,19,116,48,0,1,42,13
Tabriz,9/21/2023,9:40:00 AM,1.49,3,55,70,2,77,1,71,47,48.19,69,65,35,1,0,41,81
Tabriz,9/21/2023,9:50:00 AM,0.59,60,19,69,14,96,0,85,22,44.02,26,214,8,0,1,97,49
Tabriz,9/21/2023,10:00:00 AM,1.09,72,112,87,35,32,0,15,77,40.25,77,44,65,1,1,87,41
Tabriz,9/21/2023,10:10:00 AM,1.45,0,129,19,42,51,1,100,94,33.14,10,241,86,0,0,56,78
Tabriz,9/21/2023,10:20:00 AM,1.44,81,47,91,10,31,1,83,39,37.36,53,28,6,0,1,55,77
Tabriz,9/21/2023,10:30:00 AM,0.81,57,200,16,4,33,1,32,71,9.34,38,40,80,0,1,86,82
Tabriz,9/21/2023,10:40:00 AM,0.93,41,67,41,45,64,0,33,73,14.88,95,86,1,1,0,64,56
Tabriz,9/21/2023,10:50:00 AM,0.85,99,31,18,7,7,0,30,74,3.18,8,296,18,0,0,96,38
Tabriz,9/21/2023,11:00:00 AM,0.66,59,153,98,36,16,1,76,11,34.82,58,167,78,0,0,72,57
Tabriz,9/21/2023,11:10:00 AM,0.64,9,122,52,39,1,1,89,29,23.86,48,181,37,0,0,55,49
Tabriz,9/21/2023,11:20:00 AM,1.15,23,61,18,26,59,1,62,90,11.49,95,217,17,1,1,60,45
Tabriz,9/21/2023,11:30:00 AM,1.27,70,11,40,41,64,1,75,9,19.93,74,272,55,1,1,93,63
Tabriz,9/21/2023,11:40:00 AM,0.71,18,147,83,26,61,0,39,88,24.08,87,119,65,0,1,94,94
Tabriz,9/21/2023,11:50:00 AM,1.11,86,195,10,24,22,0,91,23,3.99,45,138,91,1,1,60,95
Tabriz,9/21/2023,12:00:00 PM,1.25,64,39,91,23,100,0,56,95,6,59,270,29,0,1,70,69
Tabriz,9/21/2023,12:10:00 PM,1.16,44,149,6,49,81,1,2,27,7.95,19,211,74,0,1,73,0
Tabriz,9/21/2023,12:20:00 PM,0.96,17,71,23,38,6,0,6,73,33.39,41,96,76,0,0,45,33
Tabriz,9/21/2023,12:30:00 PM,1.06,6,141,36,17,21,0,88,22,39.67,48,201,24,0,1,50,12
Tabriz,9/21/2023,12:40:00 PM,0.97,83,80,15,36,84,1,20,8,38.9,8,246,28,0,1,72,7
Tabriz,9/21/2023,12:50:00 PM,0.87,59,42,36,43,88,0,52,77,34.91,11,256,50,1,0,15,65
Tabriz,9/21/2023,1:00:00 PM,1.26,47,198,96,49,77,1,69,35,13.23,89,83,75,0,0,65,50
Tabriz,9/21/2023,1:10:00 PM,0.95,97,55,61,34,98,0,15,40,43.38,26,291,88,1,1,37,34
Tabriz,9/21/2023,1:20:00 PM,0.82,91,197,67,37,81,0,92,20,35.05,58,289,98,0,1,39,59
Tabriz,9/21/2023,1:30:00 PM,1.44,35,174,3,11,35,1,68,56,14.22,87,147,81,1,0,9,100
Tabriz,9/21/2023,1:40:00 PM,0.83,16,189,80,7,79,1,31,20,30.69,80,86,24,1,0,20,20
Tabriz,9/21/2023,1:50:00 PM,0.66,97,124,5,46,63,0,73,2,48.67,44,42,88,0,1,13,0
Tabriz,9/21/2023,2:00:00 PM,1.1,26,73,87,31,51,0,71,13,8.06,72,293,88,1,1,17,18
Tabriz,9/21/2023,2:10:00 PM,1.32,26,18,87,22,4,1,28,24,17.22,30,188,21,1,1,83,90
Tabriz,9/21/2023,2:20:00 PM,1,16,137,37,47,9,1,55,86,6.13,72,176,50,1,0,14,19
Tabriz,9/21/2023,2:30:00 PM,1.43,54,110,13,44,50,1,2,58,38.34,62,230,52,1,1,42,17
Tabriz,9/21/2023,2:40:00 PM,0.65,71,155,71,16,0,1,66,68,16.82,20,88,65,0,0,57,78
Tabriz,9/21/2023,2:50:00 PM,1.05,43,91,24,38,31,1,19,61,14.36,92,127,29,0,0,5,39
Tabriz,9/21/2023,3:00:00 PM,1.44,5,18,27,49,64,0,90,34,27.85,53,18,70,0,0,8,69
Tabriz,9/21/2023,3:10:00 PM,0.65,36,167,85,12,32,0,0,98,26.69,50,199,32,0,1,39,85
Tabriz,9/21/2023,3:20:00 PM,0.99,7,143,97,9,44,1,90,41,4.47,99,37,46,0,0,14,67
Tabriz,9/21/2023,3:30:00 PM,0.79,69,68,76,5,31,1,30,100,4.88,99,70,75,1,1,22,86
Tabriz,9/21/2023,3:40:00 PM,1.46,6,127,78,50,60,1,85,27,37.8,11,220,42,1,0,33,68
Tabriz,9/21/2023,3:50:00 PM,1.28,54,166,55,20,70,0,98,4,44.06,20,252,67,1,1,87,90
Tabriz,9/21/2023,4:00:00 PM,1.32,36,161,51,19,2,1,38,27,3.58,10,197,95,1,1,54,10
Tabriz,9/21/2023,4:10:00 PM,1.15,8,35,70,26,10,0,23,25,14.01,35,130,78,0,1,52,12
Tabriz,9/21/2023,4:20:00 PM,0.88,67,35,9,29,52,0,19,10,23.98,79,132,41,0,0,10,71
Tabriz,9/21/2023,4:30:00 PM,1.44,37,66,66,41,69,1,62,93,41.64,75,274,25,1,0,11,52
Tabriz,9/21/2023,4:40:00 PM,1.4,77,18,19,5,68,1,95,73,30.16,6,100,25,0,0,30,19
Tabriz,9/21/2023,4:50:00 PM,1.39,30,28,83,11,19,1,72,12,9.05,65,292,37,1,1,41,2
Tabriz,9/21/2023,5:00:00 PM,1.14,93,32,1,3,47,1,78,84,16.96,74,107,38,1,1,16,66
